qid,question,reference_answer,generated_answer,f1_score,model_id,run_type,method,dataset,eval_timestamp
34,¿Limitar las horas de trabajo de guardia reduce efectivamente la fatiga?,"Sí, las limitaciones en horas consecutivas de trabajo en guardia y en horas semanales generalmente resultaron en más sueño y menos fatiga. Sin embargo, a veces aumentaron la carga de trabajo, lo que podría contrarrestar estos beneficios.","La limitación de horas de trabajo de guardia es una medida común utilizada para prevenir y reducir el efecto de la fatiga en trabajadores que realizan turnos nocturnos o intermitentes. La respuesta a esta pregunta es un poco más complicada que un simple sí o no. En primer lugar, es importante destacar que la limitación de horas de trabajo de guardia puede tener efectos positivos y negativos dependiendo del contexto y las circunstancias específicas de cada caso. Por un lado, limitar las horas de trabajo de guardia puede ayudar a reducir la fatiga en varios sentidos: 1. **Reducción del riesgo de accidentes**: Al disminuir el número de horas trabajadas por turno, se reduce la posibilidad de que los trabajadores experimenten un estado de letargo y se vuelvan menos conscientes y alertas, lo que puede aumentar el riesgo de accidentes en el lugar de trabajo. 2. **Mejora del desempeño**: Los trabajadores con menor fatiga pueden desempeñar mejor sus funciones laborales, ya sea que realicen tareas más complejas o requieran más atención y concentración para realizar su trabajo de manera segura y efectiva. 3. **Aumento de la productividad**: Al trabajar en turnos más cortos, los trabajadores pueden sentir una sensación de energía renovada y ser más productivos durante sus horas de trabajo. Por otro lado, hay consideraciones importantes a tener en cuenta: 1. **Riesgo de desempleo**: Si un trabajador no tiene horarios definidos o si su turno es muy irregular, puede generar dificultades para planificar sus actividades personales y familiares. 2. **Riesgos para la salud mental**: El trabajo nocturno o intermitente con turnos poco regulares puede tener efectos negativos en la salud mental de los trabajadores, como problemas de sueño, ansiedad y depresión. 3. **Efecto sobre el estilo de vida:** El trabajo irregular puede afectar al estilo de vida de los trabajadores, causando problemas para equilibrar sus responsabilidades personales con sus compromisos laborales. En resumen, limitar las horas de trabajo de guardia puede reducir la fatiga en cierta medida, pero es importante considerar también los efectos potenciales negativos y asegurarse de que se implementen políticas y medidas adecuadas para mitigarlos.",0.16243654822335027,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
35,¿Qué recomienda para gestionar mejor la fatiga en trabajadores de guardia?,"Se recomienda: limitar las horas en guardia, considerar el impacto en actividades sociales, gestionar la carga de trabajo, implementar siestas protegidas, desarrollar formación específica, y crear políticas de gestión de fatiga.","Para ayudarte a encontrar una solución efectiva, te proporciono algunas recomendaciones que pueden ayudar a los trabajadores de guardia a gestionar mejor su fatiga: 1. **Conocer sus patrones de fatiga:** Los trabajadores de guardia deben entender cuándo sienten fatiga y qué factores contribuyen a ella. Esto les permitirá prepararse con anticipación para situaciones que puedan causar fatiga, como la falta de sueño o el estrés. 2. **Planea tu día:** Los trabajadores de guardia deben crear un plan de trabajo diario que se ajuste a sus necesidades y horarios. Esto puede incluir priorizar tareas clave, tomar descansos regulares y establecer límites claros con otros en el lugar de trabajo. 3. **Mantén una rutina de sueño saludable:** Los trabajadores de guardia deben establecer un horario regular para dormir y despertar, incluso si no estén en la misma ciudad o región. Esto ayuda a regular su sistema circadiano y mejorar la calidad del sueño. 4. **Mantener una alimentación saludable**: Una dieta equilibrada y variada es crucial para mantener el nivel de energía y la salud física. Incluyendo alimentos ricos en nutrientes como proteínas, grasas saludables, frutas y verduras, ayuda a mejorar el rendimiento y reducir la fatiga. 5. **Ejercicio regular:** El ejercicio regular puede ayudar a reducir la fatiga y mejorar la calidad del sueño. Los trabajadores de guardia deben encontrar formas de incorporar ejercicio en sus horarios, como caminar durante las pausas o hacer ejercicios en casa después del trabajo. 6. **Toma descansos:** Tomar descansos regulares puede ayudar a los trabajadores de guardia a recuperarse y reducir la fatiga. Estos descansos también pueden ser oportunidades para relajarse, meditar o practicar técnicas de respiración profunda. 7. **Establece límites**: Los trabajadores de guardia deben establecer límites claros con otros en el lugar de trabajo y en sus vidas personales. Esto puede incluir decir no a tareas adicionales, establecer horarios específicos para las llamadas o mensajes electrónicos y priorizar su salud y bienestar. 8. **Busca apoyo**: Los trabajadores de guardia deben buscar apoyo tanto dentro como fuera del trabajo. Esto puede incluir hablar con un supervisor, un amigo o familiar sobre sus desafíos de fatiga, o participar en grupos de apoyo localizados para trabajar en la misma industria. 9. **Aprende técnicas de gestión del estrés:** Los trabajadores de guardia deben aprender técnicas de gestión del estrés, como la meditación, la respiración profunda, el yoga o la terapia cognitivo-conductual para manejar sus sentimientos y emociones. 10. **Utiliza tecnología**: Los trabajadores de guardia pueden utilizar tecnologías, como aplicaciones que monitoren el sueño, alarmas de dormir, o aplicaciones de seguimiento de la salud física, para ayudarlos a gestionar su fatiga y mejorar su bienestar. Recuerda que cada individuo es único, por lo que es importante experimentar con diferentes estrategias hasta encontrar las que funcionen mejor para ti.",0.10970464135021096,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
36,¿Qué efecto no deseado pueden tener las limitaciones de horas de trabajo?,"Cuando se limitan las horas de trabajo, la carga de trabajo puede aumentar porque los mismos trabajos deben completarse en menos tiempo, lo que puede reducir el sueño y aumentar el estrés.","Excelente pregunta! Como asistente, puedo ofrecerte una perspectiva general sobre este tema. Las limitaciones de horas de trabajo pueden tener varios efectos no deseados en los individuos y en las organizaciones. Aquí te presento algunos de ellos: **Efectos negativos para los empleados:** 1. **Frustración y estrés**: Cuando se limita la cantidad de horas de trabajo, algunos empleados pueden sentirse frustrados y estresados, especialmente si se les pide realizar tareas complejas o prioritarias con un plazo reducido. 2. **Pérdida de motivación**: Si los empleados sienten que no tienen suficiente tiempo para completar sus tareas, pueden perder la motivación y la productividad. 3. **Problemas de equilibrio laboral-familiar**: Las limitaciones de horas de trabajo pueden hacer que sea más difícil para los empleados cuidar su vida personal, especialmente si tienen responsabilidades familiares. **Efectos negativos para las organizaciones:** 1. **Pérdida de productividad**: Si los empleados no tienen suficiente tiempo para completar sus tareas, la productividad puede disminuir. 2. **Dificultades para atender demandas**: Las limitaciones de horas de trabajo pueden hacer que sea más difícil para las organizaciones atender demandas y necesidades urgentes. 3. **Pérdida de talentos**: Si las limitaciones de horas de trabajo son demasiado restrictivas, los empleados pueden buscar otras oportunidades laborales con horarios más flexibles. **Efectos negativos para la salud mental:** 1. **Aumento del estrés y la ansiedad**: Las limitaciones de horas de trabajo pueden aumentar el estrés y la ansiedad en los empleados, especialmente si se les pide realizar tareas extremadamente complejas o estresantes. 2. **Problemas de sueño**: La presión para trabajar largas horas o hacer frente a cargas de trabajo intensas puede afectar la calidad del sueño y la salud mental general. Es importante destacar que las limitaciones de horas de trabajo pueden ser necesarias en ciertos sectores o industrias, como el servicios de atención médica o la seguridad pública. Sin embargo, es fundamental asegurarse de que estas limitaciones sean razonables y no afecten negativamente la productividad, la motivación y la salud mental de los empleados.",0.19883040935672514,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
37,¿Cómo afecta el trabajo de guardia al sueño y la fatiga?,"El trabajo de guardia nocturno está, por naturaleza, asociado con sueño interrumpido, menos tiempo de sueño y/o percepción de mala calidad de sueño, lo que es probable que resulte en un aumento de la fatiga del trabajador","El trabajo de guardia puede tener un impacto significativo en la salud del sujeto, especialmente en lo que respecta al sueño y la fatiga. A continuación, te presento algunos efectos negativos que pueden experimentar las personas que trabajan turnos nocturnos: **Impacto en el sueño:** 1. **Dificultad para dormir:** El trabajo de guardia puede hacer que sea difícil establecer un horario regular y mantener una rutina de sueño saludable. 2. **Calidad del sueño:** La falta de sueño puede afectar la calidad del sueño, lo que puede llevar a problemas como somnolencia, fatiga y reducción de la capacidad para concentrarse. **Impacto en la fatiga:** 1. **Fatiga crónica:** El trabajo de guardia puede causar fatiga crónica, que es un estado persistente de cansancio físico y mental. 2. **Disminución de la productividad:** La fatiga puede afectar la capacidad para realizar tareas con eficiencia y efectividad. **Otros efectos:** 1. **Problemas de salud:** El trabajo de guardia ha sido asociado con un mayor riesgo de desarrollar enfermedades como la diabetes, la hipertensión y el cáncer. 2. **Problemas en las relaciones personales:** El trabajo de guardia puede afectar las relaciones personales, ya que los turnos nocturnos pueden hacer que sea difícil mantener un horario regular con familiares o amigos. **Strategias para mitigar estos efectos:** 1. **Planificar con anticipación:** Los trabajadores de guardia deben planificar sus actividades y horarios con anticipación para evitar la sobrecarga y el estrés. 2. **Ejercicio y actividad física:** El ejercicio regular puede ayudar a reducir la fatiga y mejorar la calidad del sueño. 3. **Hábitos de sueño saludables:** Los trabajadores de guardia deben establecer hábitos de sueño saludables, como dormir en horarios regulares y evitar la cafeína y el alcohol antes de acostarse. Espero que esta información te sea útil para entender mejor los efectos del trabajo de guardia en el sueño y la fatiga.",0.24050632911392403,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
38,¿Son efectivas las siestas protegidas durante los turnos de guardia?,"Aunque no hubo diferencias significativas en la somnolencia subjetiva, el rendimiento en tareas de vigilancia psicomotora mejoró en las condiciones de siesta protegida, sugiriendo beneficios en el desempeño a pesar de no afectar las sensaciones subjetivas de fatiga.","¡Hola! Me alegra poder ayudarte con tu pregunta. Las siestas protegidas durante los turnos de guardia pueden ser muy efectivas para mejorar el rendimiento, la seguridad y la salud general de los trabajadores nocturnos. Aquí te presento algunos argumentos a favor: 1. **Mejora del descanso**: Las siestas protegidas permiten al cuerpo y la mente recargar energías después de un período prolongado de vigilia. Esto puede ayudar a reducir el riesgo de errores y accidentes laborales. 2. **Aumenta la productividad**: Un descanso corto puede ayudar a mejorar la concentración y la memoria, lo que puede llevar a una mayor productividad en el trabajo. 3. **Reducen los riesgos de accidentes**: Los trabajadores nocturnos son más propensos a sufrir accidentes debido al fatiga y la falta de atención. Las siestas protegidas pueden ayudar a reducir este riesgo. 4. **Mejora la salud general**: El descanso adecuado puede ayudar a mejorar la salud general, incluyendo la presión arterial, el ritmo cardíaco y la función inmunológica. 5. **Es beneficioso para la seguridad**: Las siestas protegidas pueden ayudar a reducir los riesgos de accidentes y lesiones en el trabajo, lo que puede llevar a una mejor seguridad para los trabajadores y las personas que los rodean. Para que las siestas sean efectivas, es importante seguir algunas recomendaciones: * **Duración**: Las siestas protegidas deben ser cortas, entre 20-30 minutos. * **Tiempo de sueño**: El tiempo de sueño debe ser lo suficiente para que el cuerpo y la mente se recuperen, pero no tanto que interfiera con el sueño nocturno. * **Ambiente seguro**: El espacio donde se tomará la siesta debe ser seguro, tranquilo y cómodo. * **Planificación**: Es importante planificar las siestas de antemano para asegurarse de que no interfieran con otras actividades laborales. En resumen, las siestas protegidas durante los turnos de guardia pueden ser muy efectivas para mejorar el rendimiento, la seguridad y la salud general de los trabajadores nocturnos. ¡Espero que esta información te sea útil!",0.11494252873563218,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
39,¿El alcohol afecta el sueño REM?,"Sí, el alcohol retrasa el inicio del sueño REM y reduce su duración. Este efecto ocurre incluso con dosis bajas y empeora con mayores cantidades de alcohol.","Sí, el alcohol puede afectar significativamente la calidad del sueño y, específicamente, la fase del sueño REM (Rapid Eye Movement). Aunque el alcohol puede inducir un estado de somnolencia inmediatamente después de consumirlo, puede interrumpir las fases más importantes del ciclo de sueño. Aquí hay algunas formas en que el alcohol afecta el sueño REM: 1. **Inhibe la producción de melatonina**: La melatonina es una hormona importante para regular los patrones del sueño. El consumo de alcohol puede alterar la producción de melatonina, lo que puede afectar la calidad y duración del sueño. 2. **Disrupta el ciclo de sueño**: El alcohol puede hacer que aparezcan frecuentes interrupciones en el sueño durante la noche, incluso si intentas dormir. Esto se debe a que el alcohol puede llevar al sueñoliento a despertarse y volver a la cama antes de completar una fase completa del ciclo de sueño. 3. **Reduzce las fases REM**: Las fases REM son cuando el cerebro está activo, procesando recuerdos, aprendizaje y resolución de problemas. El alcohol puede reducir significativamente las fases REM durante el sueño, especialmente en las etapas iniciales del ciclo de sueño. 4. **Puede provocar apnea del sueño**: El consumo excesivo de alcohol puede aumentar el riesgo de apnea del sueño, una condición donde se interrumpe la respiración durante el sueño. La apnea del sueño, especialmente en combinación con el reducido flujo de aire durante las fases REM, puede provocar fatiga y problemas para conciliar el sueño. 5. **Afecta a las memorias emocionales**: Las fases REM están asociadas con la consolidación de los recuerdos emocionales. El alcohol puede afectar negativamente estas procesos, lo que podría llevar a dificultades para manejar emociones y recordar eventos importantes. Si bien el consumo moderado de alcohol puede parecer prometer una mejor calidad del sueño por razones de relajación, en realidad puede tener efectos contraproducentes. Muchas personas experimentan insomnio, irritabilidad, fatiga y problemas para concentrarse al día siguiente después de consumir alcohol antes de acostarse. Es genial que estés interesado en el sueño y su conexión con el consumo de alcohol.",0.13559322033898305,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
40,¿Qué cantidad de alcohol afecta negativamente el sueño REM?,"Una dosis baja de menos de 0.5 gramos por kilogramo, o dos tragos estándar ya afecta el sueño REM.","Hasta cierto punto, puede afectar pero no necesariamente inhibirlo.",0.0,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
41,¿El alcohol ayuda a conciliar el sueño más rápido?,"Solo con dosis altas de alcohol de más de 0.85 gramos por kilogramo, o aproximadamente cinco tragos estándar se observó un acortamiento significativo en el tiempo para conciliar el sueño.","El alcohol puede hacer que te sientas más relajado y menos ansioso al principio, pero no es una buena manera de ayudar a conciliar el sueño de manera efectiva. Aquí hay algunas razones por las cuales: 1. **Interferencia en el ciclo de sueño**: El alcohol puede alterar el ciclo de sueño normal, lo que significa que puede hacer que se despiertes durante la noche o no te haga sentir dormido al final del día. 2. **Deshidratación y rehidratación**: El alcohol es un diurético, lo que significa que puede aumentar la cantidad de orina que producimos. Esto puede llevar a la deshidratación si no bebemos suficiente agua después de beber alcohol. La rehidratación también puede ser problemática ya que puede hacer que nos sintamos ansiosos o inquietos. 3. **Diplopía y somnolencia**: El alcohol puede causar diplopía (visión doble) y somnolencia, lo que puede afectar nuestra capacidad para conciliar el sueño de manera efectiva. 4. **Dependencia y abstinencia**: El consumo excesivo de alcohol puede llevar a la dependencia física y psicológica, lo que puede hacer que sea difícil de dejar. La abstinencia también puede ser problemática ya que puede causar ansiedad, irritabilidad y otros síntomas. 5. **Efectos negativos en la salud**: El consumo excesivo de alcohol puede tener efectos negativos graves en nuestra salud, incluyendo problemas hepáticos, cáncer, accidentes cerebrovasculares y más. En lugar de recurrir al alcohol para ayudar a conciliar el sueño, hay muchas otras estrategias que puedes intentar: 1. **Establecer una rutina de sueño**: Mantén un horario regular de sueño y despertar para mejorar la calidad de tu sueño. 2. **Crear un ambiente propicio para dormir**: Asegúrate de tener un espacio tranquilo, fresco y oscuro donde puedas relajarte antes de acostarte. 3. **Evitar estimulantes antes de dormir**: No consumes café, té, alcohol o cualquier otro estimulante al menos 4-6 horas antes de acostarte. 4. **Practicar técnicas de relajación**: Intenta técnicas como la meditación, el yoga o la respiración profunda para ayudarte a sentirte más relajado y calmo antes de dormir. 5. **Evitar pantallas antes de dormir**: No mires pantallas electrónicas al menos una hora antes de acostarte, ya que pueden interferir con tu sueño natural. 6. **Mantener un peso saludable**: El sobrepeso puede afectar negativamente la calidad de tu sueño, por lo que es importante mantener un peso saludable a través de una dieta equilibrada y ejercicio regular. 7. **Evitar el estrés**: El estrés crónico puede interferir con tu capacidad para conciliar el sueño de manera efectiva, así que intenta encontrar formas de manejar tu estrés, como hablar con un amigo o hacer ejercicio.",0.1181818181818182,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
42,¿El alcohol afecta el tiempo para alcanzar el sueño profundo?,"La latencia para alcanzar el sueño profundo solo se acorta con dosis altas de alcohol de más de 0.95 gramos por kilogramo, aproximadamente seis tragos estándar.","¡Hola! Me alegra ayudarte con esa pregunta. Sí, el alcohol puede afectar significativamente el tiempo que tardas en alcanzar el sueño profundo. Aunque el alcohol puede hacer que te sientas relajado y te ayude a conciliar el sueño inicialmente, puede interferir con la calidad del sueño y retrasar el tiempo que tarda en alcanzar las fases más profundas del ciclo de vigilia. Aquí hay algunas razones por las cuales el alcohol puede afectar tu capacidad para alcanzar el sueño profundo: 1. **Interferencia con el sueño REM**: El alcohol puede reducir la cantidad de sueño REM (sueño rápido y significativo) que logras durante la noche. El sueño REM es crucial para consolidar los recuerdos, procesar emociones y reparar tejidos del cerebro. 2. **Alteración del ciclo de vigilia**: El alcohol puede alterar el ciclo de vigilia, lo que significa que puede hacerte sentir más alerta y despierto durante las fases iniciales del sueño, pero luego puede retrasar la entrada en las fases más profundas del sueño. 3. **Disminución de la oxigenación cerebral**: El alcohol puede disminuir la oxigenación cerebral, lo que puede afectar la calidad del sueño y reducir el tiempo que tarda en alcanzar el sueño profundo. En general, el alcohol puede retrasar el tiempo que tardas en alcanzar las fases más profundas del sueño, como la fase 3 NREM (sueño no REM), donde se produce la mayor cantidad de reparación y consolidación del cerebro. Esto puede llevar a un efecto cumulo, es decir, si te bebes alcohol antes de acostarte, puedes sentirse más cansado y despierto durante el día al día siguiente. Es importante tener en cuenta que los efectos del alcohol sobre el sueño pueden variar de persona a persona, y algunos pueden ser más sensibles a sus efectos que otros. Si tienes problemas para dormir o si el alcohol afecta negativamente tu sueño, es una buena idea hablar con un profesional de la salud.",0.14545454545454545,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
43,¿El alcohol afecta el tiempo total de sueño?,No se ha demostrado que tomar alcohol tenga un efecto significativo en el tiempo total de sueño.,"¡Hola! Me alegra poder ayudarte con esa pregunta. Sí, el alcohol puede afectar significativamente el tiempo total de sueño. Aunque te sientas cómodo y relajado después de beber, el alcohol puede interferir con la calidad del sueño y reducir la cantidad de sueño que logras durante la noche. Aquí hay algunas formas en que el alcohol puede afectar tu sueño: 1. **Interferencia con la fase de sueño profundo**: El alcohol puede impedir que entrenas en las fases más profundas del sueño, lo que significa que no estás reparando y recargando tus batteries para el día siguiente. 2. **Aumento de la frecuencia de sueño**: El alcohol puede hacer que tu cuerpo pierda la capacidad de entrar en un sueño profundo y reparador, lo que puede llevar a una mayor frecuencia de sueño durante la noche. 3. **Desequilibrio del ciclo de sueño**: El consumo de alcohol puede desequilibrar el ciclo de sueño, lo que significa que puedes sentirte cansado durante el día, pero no estás durmiendo lo suficiente para compensarlo. 4. **Sueño ligero y sin calidad**: El alcohol puede hacer que te sientas más alerta y conciente durante la noche, pero esto se debe a que tu cuerpo está tratando de procesar la droga, en lugar de entrar en un estado profundo de sueño reparador. Es importante tener en cuenta que la cantidad de alcohol que consumes también puede influir en cómo afecta tu sueño. Beber una gran cantidad de alcohol antes de acostarte puede ser más dañino para tu calidad de sueño que beber una pequeña cantidad. ¿Quieres saber más sobre cómo manejar el consumo de alcohol si eres un consumidor moderado?",0.15492957746478875,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
44,¿El alcohol afecta la eficiencia del sueño?,No se encontraron efectos significativos entre tomar alcohol y una afección en la eficiencia del sueño.,"¡Hola! Me alegra ayudarte con esa pregunta. Sí, el alcohol puede afectar significativamente la eficiencia del sueño. Aunque puede hacer que te sientas más relajado y dormidos al principio, el alcohol puede interferir con la calidad y la duración del sueño en varios aspectos: 1. **Interferencia con el ciclo de sueño**: El alcohol puede prolongar la fase de sueño ligero (fase 1 y 2) y reducir la cantidad de tiempo que pasa en las fases profundas de sueño (fase 3 y 4). Esto significa que, aunque puedas sentirte más dormido, no estás durmiendo tan profundo ni durante tanto tiempo como lo harías sin alcohol. 2. **Disruptión del patrón de sueño**: El consumo regular de alcohol puede afectar el patrón natural del sueño, llevando a problemas con la frecuencia y la calidad del sueño. Esto puede resultar en insomnio o somnolencia excesiva durante el día. 3. **Aumento del tiempo para despertar**: El alcohol puede hacer que te despiertos más tarde de lo habitual porque afecta el horario natural del reloj biológico. Esto puede ser particularmente problemático si tienes un horario estricto para el trabajo o la escuela. 4. **Efectos a largo plazo**: El consumo regular de alcohol ha sido asociado con problemas de sueño persistentes y con el riesgo de desarrollar trastornos del sueño, como la apnea del sueño. 5. **Sueño de mala calidad**: El alcohol puede causar que el sueño sea de mala calidad, lo cual puede llevar a síntomas como fatiga crónica, irritabilidad y problemas de concentración. Es importante tener en cuenta que los efectos del alcohol en el sueño pueden variar mucho de persona a persona, dependiendo de factores como la cantidad consumida, la edad, el peso y las condiciones de salud previas. Si tienes problemas para dormir o si el alcohol afecta negativamente tu vida diaria, podría ser útil hablar con un profesional de la salud para obtener consejos personalizados.",0.10650887573964497,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
45,¿El alcohol afecta al tiempo despierto después de conciliar el sueño?,"No se encontraron efectos significativos entre tomar alcohol y en el tiempo despierto después de conciliar el sueño,","Sí, el consumo de alcohol puede afectar negativamente la calidad del sueño y reducir significativamente la cantidad de tiempo que dormimos durante el ciclo de sueño nocturno. A continuación, te explico cómo afecta el alcohol a este proceso: * El alcohol es un sedante, lo cual significa que reduce nuestra capacidad para sentirnos cansados por la noche. * Durante su consumo, el cuerpo metaboliza el alcohol y puede tomar hasta 4-6 horas para eliminarlo completamente de nuestro organismo. * Cuando se ingiere, afecta el ciclo de sueño normal en varias maneras: * Se altera la fisiología del sueño. El nivel de ácidoúrico aumenta en sangre al estar presente, y además reduce el tiempo de descanso durante los periodos de sueño, por lo que no dormimos tanto como si no hubiéramos consumido alcohol. * Altera la fisiología del sueño. El nivel de ácidoúrico aumenta en sangre al estar presente, y además reduce el tiempo de descanso durante los periodos de sueño, por lo que no dormimos tanto como si no hubiéramos consumido alcohol. * Alteran la química del cerebro. El consumo de alcohol puede alterar la cantidad de neurotransmisores, como la serotonina y la dopamina, que son importantes para regular el sueño. * Algunas personas pueden experimentar síntomas como: cansancio, fatiga, dificultad para dormir, insomnio, dolor de cabeza, náuseas, vómitos, problemas digestivos, irritabilidad, irritabilidad y ansiedad.",0.16129032258064516,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
46,¿Cuáles son los principales factores que afectan la calidad del sueño en estudiantes universitarios?,"Se consideran como los principales factores: estilo de vida, salud mental, factores sociales y factores físicos.","Para ofrecerte información relevante sobre cómo afectan la calidad del sueño a los estudiantes universitarios, te presento algunos de los principales factores: 1. **Horario de clase y responsabilidades académicas**: Los horarios de clases, exámenes y otros compromisos académicos pueden hacer que sea difícil para los estudiantes dormir lo suficiente y obtener el sueño necesario. 2. **Estilo de vida nocturno**: Muchos estudiantes universitarios viven en residencias o hogares compartidos, lo que puede llevar a problemas de sueño como la irrupción de ruidos nocturnos. 3. **Uso excesivo del teléfono y otras tecnologías**: El uso prolongado de teléfonos móviles, tabletas y computadoras antes de acostarse puede interferir con la capacidad de relajarse y dormir. 4. **Ansiedad y estrés académicos**: La presión para obtener buenas calificaciones y enfrentar el estrés académico pueden afectar la calidad del sueño en estudiantes universitarios. 5. **Cambio de rutina**: Los estudiantes que cambian de ubicación o cambian su estilo de vida pueden experimentar dificultades para regular su sueño debido a la falta de una rutina consistente. 6. **Hábitos alimenticios y bebidas**: El consumo excesivo de cafeína, alcohol y alimentos pesados antes de acostarse puede afectar la calidad del sueño.",0.13008130081300814,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
47,¿Cómo afecta el consumo de cafeína a la calidad del sueño de los estudiantes?,"El consumo de cafeína y estimulantes tiene un efecto negativo en la calidad del sueño, con evidencia de múltiples estudios.","La cafeína es una sustancia estimulante que se encuentra en muchas bebidas y alimentos. Aunque puede ayudar a mejorar la alerta y la concentración, también puede tener efectos negativos en la calidad del sueño, especialmente si se consume en grandes cantidades o cerca de la hora de acostarse. Los estudiantes, en particular, pueden ser vulnerables a los efectos negativos de la cafeína en el sueño debido a su rutina de estudio y sus horarios de dormir. A continuación, te presento algunos puntos clave sobre cómo afecta la cafeína a la calidad del sueño de los estudiantes: 1. **Interfiriendo con el ciclo de sueño**: La cafeína puede interferir con el ciclo de sueño natural, lo que significa que puede hacer que sea más difícil para los estudiantes dormir y mantener un buen nivel de sueño. 2. **Aumentando la ansiedad y el estrés**: La cafeína puede aumentar la ansiedad y el estrés en algunos individuos, lo que puede hacer que sea más difícil para los estudiantes relajarse y acostarse. 3. **Disminuyendo la calidad del sueño**: El consumo excesivo de cafeína antes de acostarse puede disminuir la calidad del sueño, lo que puede afectar la memoria, el aprendizaje y la concentración. 4. **Afectando las horas de sueño**: La cafeína también puede hacer que los estudiantes se sientan más despiertos durante el día, pero esto puede ser un problema si se consume en exceso, ya que puede afectar las horas de sueño. Es importante recordar que la cafeína es una sustancia estimulante y su consumo debe ser moderado. Si eres estudiante, te recomiendo limitar tu consumo de cafeína a 200-300 mg al día (lo equivalente a aproximadamente 2-3 tazas de café) y evitarla al menos dos horas antes de acostarte. Además, aquí hay algunos consejos para minimizar los efectos negativos de la cafeína en tu calidad del sueño: * Evita consumir cafeína al menos dos horas antes de acostarte. * Limita tu consumo de cafeína a 200-300 mg al día. * Evita consumir cafeína en combinación con otros estimulantes, como nicotine o alcohol. * Asegúrate de dormir en un entorno cómodo y silencioso para ayudar a mejorar la calidad del sueño. Recuerda que es importante priorizar tu salud y bienestar, incluyendo una buena calidad del sueño.",0.15294117647058825,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
48,¿Los patrones irregulares de sueño-vigilia afectan negativamente el sueño?,"Sí, los patrones irregulares de sueño-vigilia disminuyen la calidad del sueño, con varios estudios que respaldan este hallazgo.",Puedo ofrecerte información útil sobre cómo los patrones irregulares de sueño-vigilia pueden afectar negativamente la calidad y duración del sueño. ¿Quieres saber más?,0.4390243902439025,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
49,¿Cómo afecta el estrés a la calidad del sueño en estudiantes universitarios?,"Sí, el estrés percibido está significativamente asociado con una peor calidad del sueño con múltiples estudios que demuestran este efecto negativo.","El estrés puede tener un impacto significativo en la calidad del sueño en los estudiantes universitarios. La investigación ha demostrado que el estrés académico y emocional puede interferir con el ritmo circadiano y las habilidades de sueño, lo que lleva a una disminución en la calidad y duración del sueño. Por otro lado, se ha observado que los estudiantes universitarios que experimentan estrés son más propensos a desarrollar problemas como la insomnio, el somnolencia excesiva durante el día o un déficit de energía persistente.",0.21052631578947364,unsloth/Llama-3.2-3B-Instruct-bnb-4bit,base-ollama,dpo,golden_set_test.csv,2025-11-10T17:36:25
